id,budget,revenue,runtime,status,tagline,production_countries,spoken_languages,production_companies
13448,150000000,485930816,139,Released,The holiest event of our time. Perfect for their return.,IT|US,en|it|la|fr|de|zh,Columbia Pictures|Imagine Entertainment|Skylark Productions|Panorama Films|Brian Grazer Productions
157350,85000000,288885818,140,Released,What makes you different makes you dangerous.,US,en,Summit Entertainment|Red Wagon Entertainment
399566,200000000,470116094,114,Released,One will fall.,US,en,Legendary Pictures
376867,4000000,65046687,112,Released,This is the story of a lifetime,US,en,A24|Plan B Entertainment|PASTEL
393,30000000,152159461,136,Released,The bride is back for the final cut.,US,en|zh|es|cn,Super Cool ManChu|Miramax|A Band Apart
240832,40000000,469058574,89,Released,The average person uses 10% of their brain capacity. Imagine what she could do with 100%.,FR,zh|en|fr|es|ko,EuropaCorp|Canal+|Ciné+|TF1 Films Production
573435,100000000,404547819,116,Released,Miami's finest are now its most wanted.,US,en|es,Westbrook|Columbia Pictures|Don Simpson/Jerry Bruckheimer Films|2.0 Entertainment
1278,15000000,15100000,115,Released,Together nothing is impossible. Together nothing is forbidden.,FR|IT|GB|US,fr|en,Recorded Picture Company|Fiction|Peninsula Films|HanWay Films|Fox Searchlight Pictures|Medusa Film|Tele+
140300,145000000,521170825,95,Released,Grab destiny by the dumplings.,CN|US,en,DreamWorks Animation|Oriental DreamWorks|Zhong Ming You Ying Film|China Film Group Corporation
608,140000000,445135288,88,Released,Same planet. New scum.,US,en,Columbia Pictures|Amblin Entertainment|Parkes+MacDonald Production
1592,30000000,102616183,130,Released,"Sooner or later, a man who wears two faces forgets which one is real.",US,en|es,Paramount Pictures|Rysher Entertainment
96721,38000000,90200000,123,Released,Everyone's driven by something.,GB|US,en|de|it|fr,Revolution Films|Working Title|Imagine Entertainment
109689,0,24016152,123,Released,,ES,es,Zeta Studios|Cangrejo Films|Globomedia|Warner Bros. Entertainment España|Atresmedia Cine
8363,20000000,170800000,113,Released,Come and get some!,US,en,Columbia Pictures|Apatow Productions
225886,40000000,126069509,94,Released,A movie about a movie they don't want you to see.,US,en,Escape Artists|LStar Capital|MRC|Columbia Pictures
1893,115000000,1046515409,136,Released,Every saga has a beginning.,US,en,Lucasfilm Ltd.
378064,0,30819442,129,Released,Sometimes the answer is as simple as learning to listen.,JP,ja,Kyoto Animation|ABC Animation|Kodansha|Pony Canyon|Quaras|Shochiku
889737,190000000,207500287,138,Released,The world is a stage.,US,en,Warner Bros. Pictures|Joint Effort|Domain Entertainment
37724,200000000,1108594176,143,Released,Think on your sins.,GB|US,en,Metro-Goldwyn-Mayer|EON Productions|Columbia Pictures
537915,14000000,69497587,106,Released,"After your first, life is never the same.",US,en,CalMaple Films|Wattpad|Offspring Entertainment|Diamond Film Productions|Voltage Pictures|Frayed Pages Media
1244244,0,1011386,124,Released,Everything has a price.,JP,ja,Nikkatsu Corporation|Django Film
1029575,0,0,118,Released,A thrilling road trip comedy.,US,en,Municipal Pictures|Skydance Media
644,100000000,235926552,146,Released,"David is 11 years old. He weighs 60 pounds. He is 4 feet, 6 inches tall. He has brown hair. His love is real. But he is not.",GB|US,en,Amblin Entertainment|Stanley Kubrick Productions|Warner Bros. Pictures|DreamWorks Pictures
9509,70000000,130300000,146,Released,"Creasy's art is death, and he is about to paint his masterpiece.",CH|GB|US|MX,en|es,Fox 2000 Pictures|Regency Enterprises|New Regency Pictures|Scott Free Productions|Epsilon Motion Pictures|Estudios Churubusco Azteca|20th Century Fox
137106,60000000,470759687,100,Released,The story of a nobody who saved everybody.,US|DK|AU,en,Lin Pictures|Vertigo Entertainment|Village Roadshow Pictures|The LEGO Group|Animal Logic|Warner Animation Group|RatPac Entertainment
666277,12000000,28126646,106,Released,,US|KR,en|ko,A24|Killer Films|2AM|CJ ENM
507089,20000000,297242145,110,Released,Can you survive five nights?,US,en,Blumhouse Productions|Scott Cawthon Productions
787,110000000,487287646,120,Released,'Til death do us part.,US|CH,en|es,Regency Enterprises|New Regency Pictures|Summit Entertainment|Weed Road Pictures|Epsilon Motion Pictures
11619,149000000,178120010,85,Released,Someone's going down,GB|US,en,DreamWorks Animation|Aardman
37169,2000000,252207,92,Released,Their flesh is his fantasy.,NL,en|ja|de,Six Entertainment
353486,90000000,995339117,119,Released,The game has evolved.,US,en,Matt Tolmach Productions|Seven Bucks Productions|Columbia Pictures
1637,30000000,350448145,116,Released,Get ready for rush hour.,US,en,20th Century Fox|The Mark Gordon Company
273481,30000000,84997446,122,Released,The border is just another line to cross.,US,es|en,Lionsgate|Black Label Media|Thunder Road
211672,74000000,1159457503,91,Released,Go back to where it all began.,US,en,Illumination|Universal Pictures
74997,0,170323,91,Released,100% medically INaccurate.,NL,en,Six Entertainment|IFC Midnight
10009,128000000,250397798,85,Released,"See through another’s eyes, feel through another's heart, and discover the meaning of brotherhood.",US,hr|en|iu,Walt Disney Feature Animation
262500,110000000,297002527,119,Released,Defy reality.,US,en,Summit Entertainment|Red Wagon Entertainment|Mandeville Films
126889,97000000,240891763,122,Released,The path to paradise begins in hell.,US,en|de,20th Century Fox|Brandywine Productions|Scott Free Productions
505026,90000000,137307235,127,Released,Murder was just the beginning.,US,en|fr|de,Genre Films|20th Century Studios|Scott Free Productions|Mark Gordon Pictures
4327,92000000,264105545,98,Released,Get some action.,US,en|de|fi|ja|cn,Columbia Pictures|Tall Trees Productions|Flower Films|Leonard Goldberg Productions
756999,16000000,161441914,103,Released,Never talk to strangers.,US,en|es|pt,Blumhouse Productions|Crooked Highway
282035,125000000,409231607,110,Released,Welcome to a new world of gods and monsters.,US,en|ar,Secret Hideout|Universal Pictures|Conspiracy Factory|Sean Daniel Company
44912,200000000,219851172,114,Released,In brightest day. In blackest night.,US,en,De Line Pictures|Warner Bros. Pictures|DC
45722,0,0,80,Released,When sexual fantasies come true.,AR|FR,es,Ministère des Affaires Étrangères|Fonds Sud Cinéma|PENSA & ROCCA CINE|Orgon Films|CNC
142,14000000,178043761,134,Released,Love is a force of nature.,CA|US,en,Focus Features|River Road Entertainment|Alberta Film Entertainment
9829,15000000,76300000,111,Released,"September 11, 2001. Four planes were hijacked. Three of them reached their target. This is the story of the fourth.",FR|GB|US,en|ar|de,Sidney Kimmel Entertainment|Working Title|StudioCanal|Working Title Films
558,200000000,788976453,127,Released,There's a hero in all of us.,US,en|ru|zh,Marvel Enterprises|Laura Ziskin Productions|Columbia Pictures
76493,65000000,179379533,83,Released,Make way for Aladeen.,US,en|he,Paramount Pictures|Berg Mandel Schaffer Productions|Scott Rudin Productions|Four by Two Films
382399,0,2093725,96,Released,See the music. Hear the dance.,RO|US,en,Sforzando Productions|Castel Film|Riviera Films
451048,200000000,220889446,127,Released,Only one adventure gets this wild.,US,en,Walt Disney Pictures|Seven Bucks Productions|Davis Entertainment|Flynn Picture Company
474350,79000000,473123154,169,Released,It ends.,US,en,Vertigo Entertainment|Double Dream|Rideback|New Line Cinema
257211,35000000,194564672,121,Released,Experience never gets old.,US,en,RatPac Entertainment|Waverly Films|Warner Bros. Pictures
293670,10951000,49851770,156,Released,Never be tempted.,KR|US,ko|ja,Fox International Productions|Ivanhoe Pictures|Side Mirror|20th Century Fox Korea
661374,40000000,15000000,140,Released,"When the game ends, the mystery begins.",US,en,T-Street
7451,70000000,277448382,124,Released,A new breed of secret agent.,US,cs|en|de|es|ru,Revolution Studios
916224,13000000,314992206,122,Released,"On the other side of the door, was time in its entirety.",JP,ja,CoMix Wave Films|Story|Lawson Entertainment|jeki|voque ting|KADOKAWA|Aniplex|TOHO
5876,18000000,57470220,126,Released,Fear changes everything.,US,en,Darkwoods Productions|Dimension Films
1372,100000000,171720398,143,Released,It will cost you everything.,DE|US,af|en,Virtual Studios|Spring Creek Pictures|Bedford Falls Productions|Initial Entertainment Group|Lonely Film Productions|Warner Bros. Pictures|Liberty Pictures
10330,26000000,160846332,97,Released,Mondays are manic. Wednesdays are wild. And Fridays are about to get a little freaky.,US,zh|en,Casual Friday Productions|Gunn Films|Walt Disney Pictures
76,2500000,5987386,101,Released,Can the greatest romance of your life last only one night?,AT|US,en|de|fr,Castle Rock Entertainment|Detour Filmproduction|Filmhaus Films
515001,14000000,82468705,108,Released,An anti-hate satire.,NZ|US,en|de,Fox Searchlight Pictures|Defender Films|Piki Films|TSG Entertainment
965150,0,7834405,101,Released,Memory burns.,GB|US,tr|en|es,PASTEL|BBC Film|Tango Entertainment|Unified Theory|Screen Scotland|BFI
1852,65000000,163200000,129,Released,The world saw evil that day. Two men saw something else.,US|DE,en,Paramount Pictures|Double Feature Films|Moritz Borman Productions|Kernos
64690,15000000,79713640,100,Released,There are no clean getaways.,US,en,FilmDistrict|Bold Films|Marc Platt Productions|OddLot Entertainment|Motel Movies|Newbridge Film Capital
336843,62000000,288418190,143,Released,The end will be WCKD.,US,en,The Gotham Group|Temple Hill Entertainment|20th Century Fox|Oddball Entertainment|TSG Entertainment
335797,75000000,634151679,108,Released,Auditions begin.,US,en,Illumination
840705,20000000,46393906,103,Released,Are you having a good time?,US,en,Free Association|This Is Important|Bold Choices|Amazon MGM Studios
980489,60000000,121700000,135,Released,From gamer to racer.,US,en|ja,PlayStation Productions|2.0 Entertainment|Columbia Pictures
602,75000000,817400891,145,Released,The question of whether or not we are alone in the universe has been answered.,US,en,20th Century Fox|Centropolis Entertainment
402900,70000000,297718711,111,Released,Every con has its pros.,US,de|en,Village Roadshow Pictures|Warner Bros. Pictures|Larger Than Life Productions|Rahway Road Productions
254,207000000,562363449,188,Released,The eighth wonder of the world.,US|NZ|DE,en,Universal Pictures|WingNut Films|Big Primate Pictures|MFPV Film
9837,70000000,218613188,99,Released,The power is real. The story is forever. The time is now.,US,he|en,DreamWorks Pictures|DreamWorks Animation
4108,21000000,43900000,92,Released,Rules are made to be broken.,US|FR,en|fr|zh,TF1 Films Production|EuropaCorp|Current Entertainment|Canal+
118340,170000000,772776600,121,Released,"When things get bad, they'll do their worst.",US,en,Marvel Studios
44833,209000000,303025485,131,Released,The battle for Earth begins at sea.,JP|US|HK,en|ja,Bluegrass Films|Film 44|Universal Pictures|Hasbro Studios|October Pictures|dentsu
46195,90000000,483866772,96,Released,1 out of every 8 Americans is afraid of flying. Most of them don't have feathers.,US,en|pt,Blue Sky Studios|20th Century Fox Animation
163,110000000,362744280,125,Released,Twelve is the new eleven.,US,fr|it|nl|zh|en,Warner Bros. Pictures|Jerry Weintraub Productions|Section Eight|Village Roadshow Pictures
37135,130000000,448200000,88,Released,An immortal legend as you've only imagined.,US,en,Walt Disney Pictures|Edgar Rice Burroughs|Walt Disney Feature Animation
381288,9000000,278454358,117,Released,Kevin has 23 distinct personalities. The 24th is about to be unleashed.,US,en,Blinding Edge Pictures|Blumhouse Productions
255709,0,0,122,Released,We won't let her shed tears again.,KR,ko,Lotte Entertainment|Film Momentum|Michigan Venture Capital
64682,105000000,351040419,143,Released,Dream dangerously.,US|AU,en,Warner Bros. Pictures|Village Roadshow Pictures|Bazmark|Red Wagon Entertainment|A+E Global Media
9732,0,0,81,Released,The Circle of Life continues...,US,en,Disney Television Animation
829560,0,0,112,Released,,PL,en|it|pl,Ekipa|Open Mind Production
76757,176000000,184000000,127,Released,Expand your universe.,US,en|ru,Warner Bros. Pictures|Village Roadshow Pictures|RatPac Entertainment|Anarchos Productions
48650,0,844281,109,Released,A night of passion that will change their lives.,ES|FR,eu|it|ru|es|en,"Morena Films|Alicia Produce|Intervenciones Novo Film 2006, A.I.E.|Wild Bunch"
109428,17000000,99010045,91,Released,The most terrifying film you will ever experience.,US,en|cy,TriStar Pictures|FilmDistrict|Ghost House Pictures
776503,10000000,1905058,112,Released,Every family has its own language.,FR|US,en|es,Vendôme Pictures|Pathé|Picture Perfect Entertainment
311324,150000000,331957105,103,Released,1700 years to build. 5500 miles long. What were they trying to keep out?,CN|US,zh|en|es,Universal Pictures|Atlas Entertainment|Le Vision Pictures|Legendary Pictures|Legendary East|China Film Group Corporation
411088,4000000,30000000,107,Released,"Every story has two sides. The truth, only one.",ES,es,Think Studio|Nostromo Pictures|Colosé Producciones|ICEC|Movistar Plus|TV3|Atresmedia|Orange|Cosmopolitan TV
2907,30000000,191502426,100,Released,Weird is relative.,US,en,Paramount Pictures|Orion Pictures|Scott Rudin Productions
9532,23000000,112880294,98,Released,No accidents. No coincidences. No escapes. You can't cheat death.,US,en|fr,Zide-Perry Productions|New Line Cinema
194662,18000000,103215094,120,Released,How did we end up here?,US,en,TSG Entertainment|Worldview Entertainment|New Regency Pictures|M Productions|Le Grisbi Productions
453,58000000,316791257,135,Released,He saw the world in a way no one could have imagined.,US,en,Universal Pictures|DreamWorks Pictures|Imagine Entertainment
937278,50000000,113360085,126,Released,Fall in love with the grumpiest man in America.,SE|US,en|es|pt,Playtone|SF Studios|Artistic Films|Columbia Pictures|2DUX²|TSG Entertainment
81188,145000000,306941670,97,Released,You better believe.,US,fr|en,DreamWorks Animation
881211,0,0,38,Released,"""No matter how bad things may seem, I can always rely on my friends.""",CA|US,en,WildBrain Studios|Charles M. Schulz Creative Associates|Peanuts Worldwide
503919,11000000,18262464,109,Released,There is enchantment in the light.,BR|US,en,RT Features|Parts & Labor|A24|Regency Enterprises
127380,200000000,1029266989,97,Released,An unforgettable journey she probably won't remember.,US,en,Pixar
114,14000000,463406268,120,Released,"She walked off the street, into his life and stole his heart.",US,en,Touchstone Pictures|Silver Screen Partners IV|Arnon Milchan Productions
581,22000000,424208848,181,Released,Inside everyone is a frontier waiting to be discovered.,GB|US,en,Tig Productions|Majestic Films International|Allied Filmmakers
8961,130000000,273339556,146,Released,"If you can't stand the heat, get out of Miami.",US,en|es,Columbia Pictures|Don Simpson/Jerry Bruckheimer Films
